Entity,Code,Year,"14.1.1 - Chlorophyll-a deviations, remote sensing (%) - EN_MAR_CHLDEV"
Sierra Leone,SLE,2010,6.94
Sierra Leone,SLE,2011,1.6
Sierra Leone,SLE,2012,1.6
Sierra Leone,SLE,2013,0.92
Sierra Leone,SLE,2014,2.9
Sierra Leone,SLE,2015,1.27
Sierra Leone,SLE,2016,2.9
Sierra Leone,SLE,2017,1.56
Sierra Leone,SLE,2018,3.24
Sierra Leone,SLE,2019,10.18
Small Island Developing States (SIDS),,2000,5.61
Small Island Developing States (SIDS),,2001,6.25
Small Island Developing States (SIDS),,2002,7.21
Small Island Developing States (SIDS),,2003,5.91
Small Island Developing States (SIDS),,2004,5.82
Small Island Developing States (SIDS),,2005,2.98
Small Island Developing States (SIDS),,2006,4.33
Small Island Developing States (SIDS),,2007,4.37
Small Island Developing States (SIDS),,2008,6.87
Small Island Developing States (SIDS),,2009,7.09
Small Island Developing States (SIDS),,2010,11.26
Small Island Developing States (SIDS),,2011,3.74
Small Island Developing States (SIDS),,2012,3.86
Small Island Developing States (SIDS),,2013,3.02
Small Island Developing States (SIDS),,2014,3.48
Small Island Developing States (SIDS),,2015,5.19
Small Island Developing States (SIDS),,2016,4.02
Small Island Developing States (SIDS),,2017,3.53
Small Island Developing States (SIDS),,2018,3.68
Small Island Developing States (SIDS),,2019,2.18
Solomon Islands,SLB,2000,2.62
Solomon Islands,SLB,2001,2.83
Solomon Islands,SLB,2002,6.35
Solomon Islands,SLB,2003,10.03
Solomon Islands,SLB,2004,6.1
Solomon Islands,SLB,2005,4.87
Solomon Islands,SLB,2006,2.66
Solomon Islands,SLB,2007,4.54
Solomon Islands,SLB,2008,1.96
Solomon Islands,SLB,2009,1.96
Solomon Islands,SLB,2010,15.53
Solomon Islands,SLB,2011,3.25
Solomon Islands,SLB,2012,0.96
Solomon Islands,SLB,2013,2.84
Solomon Islands,SLB,2014,1.93
Solomon Islands,SLB,2015,8.41
Solomon Islands,SLB,2016,1.48
Solomon Islands,SLB,2017,1.91
Solomon Islands,SLB,2018,1.16
Solomon Islands,SLB,2019,1.72
Somalia,SOM,2000,2.57
Somalia,SOM,2001,1.88
Somalia,SOM,2002,8.25
Somalia,SOM,2003,10.08
Somalia,SOM,2004,8.45
Somalia,SOM,2005,4.75
Somalia,SOM,2006,3.24
Somalia,SOM,2007,2.24
Somalia,SOM,2008,0.89
Somalia,SOM,2009,0.68
Somalia,SOM,2010,2.69
Somalia,SOM,2011,1.57
Somalia,SOM,2012,0.75
Somalia,SOM,2013,2.5
Somalia,SOM,2014,1.73
Somalia,SOM,2015,1.62
Somalia,SOM,2016,1.95
Somalia,SOM,2017,2.54
Somalia,SOM,2018,2.88
Somalia,SOM,2019,1.82
South Africa,ZAF,2000,5.84
South Africa,ZAF,2001,2.66
South Africa,ZAF,2002,5.09
South Africa,ZAF,2003,2.39
South Africa,ZAF,2004,4.48
South Africa,ZAF,2005,2.47
South Africa,ZAF,2006,2.64
South Africa,ZAF,2007,2.56
South Africa,ZAF,2008,2.87
South Africa,ZAF,2009,3.87
South Africa,ZAF,2010,2.32
South Africa,ZAF,2011,3.26
South Africa,ZAF,2012,1.69
South Africa,ZAF,2013,3
South Africa,ZAF,2014,4.83
South Africa,ZAF,2015,2.53
South Africa,ZAF,2016,1.49
South Africa,ZAF,2017,3.03
South Africa,ZAF,2018,3.01
South Africa,ZAF,2019,2.41
South America,,2000,3.15
South America,,2001,4.48
South America,,2002,4.49
South America,,2003,6.29
South America,,2004,4.27
South America,,2005,3.28
South America,,2006,3.35
South America,,2007,3.8
South America,,2008,3.85
South America,,2009,3.98
South America,,2010,4.5
South America,,2011,4.16
South America,,2012,3.96
South America,,2013,3.66
South America,,2014,4.78
South America,,2015,3.33
South America,,2016,4.9
South America,,2017,4.77
South America,,2018,2.9
South America,,2019,3.31
South Korea,KOR,2000,2.05
South Korea,KOR,2001,1.53
South Korea,KOR,2002,2.64
South Korea,KOR,2003,4.68
South Korea,KOR,2004,5.19
South Korea,KOR,2005,4.13
South Korea,KOR,2006,9.26
South Korea,KOR,2007,6.57
South Korea,KOR,2008,2.02
South Korea,KOR,2009,5.11
South Korea,KOR,2010,5.07
South Korea,KOR,2011,3.22
South Korea,KOR,2012,4.46
South Korea,KOR,2013,7.4
South Korea,KOR,2014,4.22
South Korea,KOR,2015,3.52
South Korea,KOR,2016,5.02
South Korea,KOR,2017,2.34
South Korea,KOR,2018,1.54
South Korea,KOR,2019,3.01
South-eastern Asia,,2000,1.65
South-eastern Asia,,2001,2.09
South-eastern Asia,,2002,3.01
South-eastern Asia,,2003,3.89
South-eastern Asia,,2004,3.18
South-eastern Asia,,2005,2.86
South-eastern Asia,,2006,4.55
South-eastern Asia,,2007,3.66
South-eastern Asia,,2008,2.84
South-eastern Asia,,2009,1.98
South-eastern Asia,,2010,1.73
South-eastern Asia,,2011,2.15
South-eastern Asia,,2012,1.7
South-eastern Asia,,2013,1.48
South-eastern Asia,,2014,1.27
South-eastern Asia,,2015,2.02
South-eastern Asia,,2016,0.98
South-eastern Asia,,2017,1.75
South-eastern Asia,,2018,1.28
South-eastern Asia,,2019,2.81
Southern Africa,,2000,6.34
Southern Africa,,2001,3.93
Southern Africa,,2002,5.88
Southern Africa,,2003,5.96
Southern Africa,,2004,8.32
Southern Africa,,2005,4.61
Southern Africa,,2006,3.32
Southern Africa,,2007,5.96
Southern Africa,,2008,4.6
Southern Africa,,2009,5.83
Southern Africa,,2010,3.99
Southern Africa,,2011,4.19
Southern Africa,,2012,6.4
Southern Africa,,2013,4.17
Southern Africa,,2014,5.41
Southern Africa,,2015,3.31
Southern Africa,,2016,3
Southern Africa,,2017,5.36
Southern Africa,,2018,4.21
Southern Africa,,2019,3.95
Southern Asia,,2000,4.9
Southern Asia,,2001,2.74
Southern Asia,,2002,4.74
Southern Asia,,2003,4.65
Southern Asia,,2004,7.1
Southern Asia,,2005,5.5
Southern Asia,,2006,4.99
Southern Asia,,2007,3.55
Southern Asia,,2008,3.53
Southern Asia,,2009,4.13
Southern Asia,,2010,2.27
Southern Asia,,2011,1.96
Southern Asia,,2012,1.95
Southern Asia,,2013,3.18
Southern Asia,,2014,2.53
Southern Asia,,2015,1.31
Southern Asia,,2016,4.3
Southern Asia,,2017,4.27
Southern Asia,,2018,2.61
Southern Asia,,2019,5.03
Southern Europe,,2000,1.43
Southern Europe,,2001,1.18
Southern Europe,,2002,1.46
Southern Europe,,2003,1.22
Southern Europe,,2004,3.48
Southern Europe,,2005,3.24
Southern Europe,,2006,2.62
Southern Europe,,2007,1.69
Southern Europe,,2008,1.85
Southern Europe,,2009,2.6
Southern Europe,,2010,2.59
Southern Europe,,2011,2
Southern Europe,,2012,2.24
Southern Europe,,2013,3.9
Southern Europe,,2014,2.06
Southern Europe,,2015,3.67
Southern Europe,,2016,1.3
Southern Europe,,2017,1.27
Southern Europe,,2018,1.53
Southern Europe,,2019,1.42
Spain,ESP,2000,1.49
Spain,ESP,2001,0.34
Spain,ESP,2002,0.63
Spain,ESP,2003,1.11
Spain,ESP,2004,3.13
Spain,ESP,2005,2.88
Spain,ESP,2006,2.95
Spain,ESP,2007,1.78
Spain,ESP,2008,1.13
Spain,ESP,2009,2.2
Spain,ESP,2010,2.56
Spain,ESP,2011,1.48
Spain,ESP,2012,3.65
Spain,ESP,2013,3.92
Spain,ESP,2014,2.93
Spain,ESP,2015,6.04
Spain,ESP,2016,1.88
Spain,ESP,2017,1.27
Spain,ESP,2018,1.7
Spain,ESP,2019,0.36
Sri Lanka,LKA,2000,5.54
Sri Lanka,LKA,2001,4.39
Sri Lanka,LKA,2002,4.33
Sri Lanka,LKA,2003,3.34
Sri Lanka,LKA,2004,2.3
Sri Lanka,LKA,2005,4.03
Sri Lanka,LKA,2006,2.52
Sri Lanka,LKA,2007,1.95
Sri Lanka,LKA,2008,2.4
Sri Lanka,LKA,2009,2.77
Sri Lanka,LKA,2010,5.72
Sri Lanka,LKA,2011,4.33
Sri Lanka,LKA,2012,3.75
Sri Lanka,LKA,2013,7.2
Sri Lanka,LKA,2014,5.09
Sri Lanka,LKA,2015,0.91
Sri Lanka,LKA,2016,6.82
Sri Lanka,LKA,2017,4.38
Sri Lanka,LKA,2018,4.3
Sri Lanka,LKA,2019,1.91
Sub-Saharan Africa,,2000,4.02
Sub-Saharan Africa,,2001,3.77
Sub-Saharan Africa,,2002,7.88
Sub-Saharan Africa,,2003,10.94
Sub-Saharan Africa,,2004,7.76
Sub-Saharan Africa,,2005,6.58
Sub-Saharan Africa,,2006,8.66
Sub-Saharan Africa,,2007,7.96
Sub-Saharan Africa,,2008,9.39
Sub-Saharan Africa,,2009,7.92
Sub-Saharan Africa,,2010,6.66
Sub-Saharan Africa,,2011,4.9
Sub-Saharan Africa,,2012,4.03
Sub-Saharan Africa,,2013,3.86
Sub-Saharan Africa,,2014,5.15
Sub-Saharan Africa,,2015,4.3
Sub-Saharan Africa,,2016,3.16
Sub-Saharan Africa,,2017,4.2
Sub-Saharan Africa,,2018,4.85
Sub-Saharan Africa,,2019,3.45
Sudan,SDN,2000,1.2
Sudan,SDN,2001,1.08
Sudan,SDN,2002,10.89
Sudan,SDN,2003,4.99
Sudan,SDN,2004,9.63
Sudan,SDN,2005,2.2
Sudan,SDN,2006,5.4
Sudan,SDN,2007,2.01
Sudan,SDN,2008,2.97
Sudan,SDN,2009,0.94
Sudan,SDN,2010,5.15
Sudan,SDN,2011,0.59
Sudan,SDN,2012,4.35
Sudan,SDN,2013,3.14
Sudan,SDN,2014,1.56
Sudan,SDN,2015,7.6
Sudan,SDN,2016,0.57
Sudan,SDN,2017,1.01
Sudan,SDN,2018,3.9
Sudan,SDN,2019,1.61
Suriname,SUR,2000,8.48
Suriname,SUR,2001,20.47
Suriname,SUR,2002,17.09
Suriname,SUR,2003,7.82
Suriname,SUR,2004,12.5
Suriname,SUR,2005,6.14
Suriname,SUR,2006,6.52
Suriname,SUR,2007,6.69
Suriname,SUR,2008,7.63
Suriname,SUR,2009,13.29
Suriname,SUR,2010,10.02
Suriname,SUR,2011,5.96
Suriname,SUR,2012,9.21
Suriname,SUR,2013,6.82
Suriname,SUR,2014,11.27
Suriname,SUR,2015,11.44
Suriname,SUR,2016,12.68
Suriname,SUR,2017,7.87
Suriname,SUR,2018,11.14
Suriname,SUR,2019,4.7
Sweden,SWE,2000,0.64
Sweden,SWE,2001,1.11
Sweden,SWE,2002,1.34
Sweden,SWE,2003,4.83
Sweden,SWE,2004,1.8
Sweden,SWE,2005,7.53
Sweden,SWE,2006,3.44
Sweden,SWE,2007,4.39
Sweden,SWE,2008,15.83
Sweden,SWE,2009,3.9
Sweden,SWE,2010,2.73
Sweden,SWE,2011,2.89
Sweden,SWE,2012,4.45
Sweden,SWE,2013,2.76
Sweden,SWE,2014,4.76
Sweden,SWE,2015,7.27
Sweden,SWE,2016,4.43
Sweden,SWE,2017,6.2
Sweden,SWE,2018,3.43
Sweden,SWE,2019,5.59
Syria,SYR,2000,5.2
Syria,SYR,2001,17.65
Syria,SYR,2002,8.82
Syria,SYR,2003,6.76
Syria,SYR,2004,1.18
Syria,SYR,2005,2.94
Syria,SYR,2006,4.12
Syria,SYR,2007,18.24
Syria,SYR,2010,0.29
Syria,SYR,2011,5.88
Syria,SYR,2012,24.71
Syria,SYR,2013,0.29
Tanzania,TZA,2000,0.17
Tanzania,TZA,2001,2.93
Tanzania,TZA,2002,3.65
Tanzania,TZA,2003,4.79
Tanzania,TZA,2004,0.57
Tanzania,TZA,2005,2.53
Tanzania,TZA,2006,0.02
Tanzania,TZA,2007,2.98
Tanzania,TZA,2008,0.83
Tanzania,TZA,2009,2.71
Tanzania,TZA,2010,0.26
Tanzania,TZA,2011,0.18
Tanzania,TZA,2012,2.08
Tanzania,TZA,2013,0.66
Tanzania,TZA,2014,0.16
Tanzania,TZA,2015,1.17
Tanzania,TZA,2016,1.18
Tanzania,TZA,2017,0.15
Tanzania,TZA,2018,0.52
Tanzania,TZA,2019,0.32
Thailand,THA,2000,1.15
Thailand,THA,2001,1.24
Thailand,THA,2002,2.62
Thailand,THA,2003,2.44
Thailand,THA,2004,3.03
Thailand,THA,2005,2.84
Thailand,THA,2006,0.48
Thailand,THA,2007,4.83
Thailand,THA,2008,3.2
Thailand,THA,2009,0.48
Thailand,THA,2010,1.29
Thailand,THA,2011,1.21
Thailand,THA,2012,1.08
Thailand,THA,2013,2.05
Thailand,THA,2014,0.46
Thailand,THA,2015,0.66
Thailand,THA,2016,0.99
Thailand,THA,2017,0.66
Thailand,THA,2018,0.79
Thailand,THA,2019,0.59
Timor,TLS,2000,3.31
Timor,TLS,2001,3.58
Timor,TLS,2002,2.83
Timor,TLS,2003,1.62
Timor,TLS,2004,4.6
Timor,TLS,2005,1.93
Timor,TLS,2006,5.14
Timor,TLS,2007,1.07
Timor,TLS,2008,2.11
Timor,TLS,2009,3.87
Timor,TLS,2010,11.04
Timor,TLS,2011,0.7
Timor,TLS,2012,1.3
Timor,TLS,2013,1.29
Timor,TLS,2014,1.17
Timor,TLS,2015,1.98
Timor,TLS,2016,0.21
Timor,TLS,2017,2.38
Timor,TLS,2018,0.4
Timor,TLS,2019,3.01
Togo,TGO,2000,1.49
Togo,TGO,2001,5.09
Togo,TGO,2002,13.55
Togo,TGO,2003,5.69
Togo,TGO,2004,3.22
Togo,TGO,2005,8.51
Togo,TGO,2006,12.65
Togo,TGO,2007,1.65
Togo,TGO,2008,7.54
Togo,TGO,2009,1.25
Togo,TGO,2010,8.53
Togo,TGO,2011,0.96
Togo,TGO,2012,2.72
Togo,TGO,2013,1.68
Togo,TGO,2014,3.43
Togo,TGO,2015,1.23
Togo,TGO,2016,5.34
Togo,TGO,2017,1.02
Togo,TGO,2018,4.6
Togo,TGO,2019,1.64
Tokelau,TKL,2000,1.33
Tokelau,TKL,2001,0.96
Tokelau,TKL,2002,2.22
Tokelau,TKL,2003,0.82
Tokelau,TKL,2004,2.43
Tokelau,TKL,2005,0.48
Tokelau,TKL,2006,0.13
Tokelau,TKL,2007,0.95
Tokelau,TKL,2008,3.54
Tokelau,TKL,2009,3.77
Tokelau,TKL,2010,2.8
Tokelau,TKL,2011,3.3
Tokelau,TKL,2012,2
Tokelau,TKL,2013,0.03
Tokelau,TKL,2014,0.02
Tokelau,TKL,2015,0.02
Tokelau,TKL,2016,0.04
Tokelau,TKL,2017,0.01
Tokelau,TKL,2018,0.07
Tokelau,TKL,2019,0.01
Tonga,TON,2000,1.62
Tonga,TON,2001,2.09
Tonga,TON,2002,2.85
Tonga,TON,2003,3.56
Tonga,TON,2004,2.36
Tonga,TON,2005,3.71
Tonga,TON,2006,2.54
Tonga,TON,2007,7.07
Tonga,TON,2008,2.83
Tonga,TON,2009,0.24
Tonga,TON,2010,1.51
Tonga,TON,2011,1.28
Tonga,TON,2012,0.45
Tonga,TON,2013,1.03
Tonga,TON,2014,0.9
Tonga,TON,2015,3.68
Tonga,TON,2016,4.59
Tonga,TON,2017,4.28
Tonga,TON,2018,3.26
Tonga,TON,2019,2.66
Trinidad and Tobago,TTO,2000,3.55
Trinidad and Tobago,TTO,2001,11.02
Trinidad and Tobago,TTO,2002,3.55
Trinidad and Tobago,TTO,2003,12.94
Trinidad and Tobago,TTO,2004,14.99
Trinidad and Tobago,TTO,2005,6.93
Trinidad and Tobago,TTO,2006,6.88
Trinidad and Tobago,TTO,2007,7.92
Trinidad and Tobago,TTO,2008,11.84
Trinidad and Tobago,TTO,2009,15.1
Trinidad and Tobago,TTO,2010,34.11
Trinidad and Tobago,TTO,2011,4.13
Trinidad and Tobago,TTO,2012,6.73
Trinidad and Tobago,TTO,2013,5.07
Trinidad and Tobago,TTO,2014,4.97
Trinidad and Tobago,TTO,2015,2.15
Trinidad and Tobago,TTO,2016,10.77
Trinidad and Tobago,TTO,2017,8.84
Trinidad and Tobago,TTO,2018,5.34
Trinidad and Tobago,TTO,2019,3.79
Tunisia,TUN,2000,0.74
Tunisia,TUN,2001,0.22
Tunisia,TUN,2002,0.56
Tunisia,TUN,2003,3.44
Tunisia,TUN,2004,2.19
Tunisia,TUN,2005,3.49
Tunisia,TUN,2006,1.58
Tunisia,TUN,2007,2.65
Tunisia,TUN,2008,0.58
Tunisia,TUN,2009,2.61
Tunisia,TUN,2010,1.03
Tunisia,TUN,2011,2.56
Tunisia,TUN,2012,2.81
Tunisia,TUN,2013,11.81
Tunisia,TUN,2014,2.91
Tunisia,TUN,2015,2.53
Tunisia,TUN,2016,0.3
Tunisia,TUN,2017,0.32
Tunisia,TUN,2018,1.02
Tunisia,TUN,2019,1.14
Turkey,TUR,2000,1.22
Turkey,TUR,2001,20.67
Turkey,TUR,2002,1.61
Turkey,TUR,2003,0.77
Turkey,TUR,2004,0.39
Turkey,TUR,2005,1.39
Turkey,TUR,2006,0.91
Turkey,TUR,2007,0.57
Turkey,TUR,2008,0.17
Turkey,TUR,2009,1.07
Turkey,TUR,2010,2.41
Turkey,TUR,2011,0.11
Turkey,TUR,2012,0.44
Turkey,TUR,2013,0.45
Turkey,TUR,2014,0.85
Turkey,TUR,2015,0.05
Turkey,TUR,2016,0.04
Turkey,TUR,2017,0.35
Turkey,TUR,2018,1.17
Turkey,TUR,2019,0.19
Turks and Caicos Islands,TCA,2000,0.12
Turks and Caicos Islands,TCA,2001,0.23
Turks and Caicos Islands,TCA,2002,0.2
Turks and Caicos Islands,TCA,2003,0.26
Turks and Caicos Islands,TCA,2004,0.52
Turks and Caicos Islands,TCA,2005,0.28
Turks and Caicos Islands,TCA,2006,0.35
Turks and Caicos Islands,TCA,2007,0.27
Turks and Caicos Islands,TCA,2008,0.45
Turks and Caicos Islands,TCA,2009,0.29
Turks and Caicos Islands,TCA,2010,0.13
Turks and Caicos Islands,TCA,2011,0.38
Turks and Caicos Islands,TCA,2012,1.57
Turks and Caicos Islands,TCA,2013,0.21
Turks and Caicos Islands,TCA,2014,0.37
Turks and Caicos Islands,TCA,2015,0.25
Turks and Caicos Islands,TCA,2016,0.14
Turks and Caicos Islands,TCA,2017,0.46
Turks and Caicos Islands,TCA,2018,0.05
Turks and Caicos Islands,TCA,2019,0.22
Tuvalu,TUV,2000,1.68
Tuvalu,TUV,2001,0.5
Tuvalu,TUV,2002,4.14
Tuvalu,TUV,2003,17.69
Tuvalu,TUV,2004,3.62
Tuvalu,TUV,2005,3.99
Tuvalu,TUV,2006,0.27
Tuvalu,TUV,2007,1.64
Tuvalu,TUV,2008,2.7
Tuvalu,TUV,2009,2.04
Tuvalu,TUV,2010,6.44
Tuvalu,TUV,2011,8.43
Tuvalu,TUV,2012,0.46
Tuvalu,TUV,2013,0.35
Tuvalu,TUV,2014,0.22
Tuvalu,TUV,2015,2.19
Tuvalu,TUV,2016,1.34
Tuvalu,TUV,2017,0.05
Tuvalu,TUV,2018,0.02
Tuvalu,TUV,2019,0.04
United Arab Emirates,ARE,2000,3.01
United Arab Emirates,ARE,2001,0.59
United Arab Emirates,ARE,2002,2.76
United Arab Emirates,ARE,2003,6.45
United Arab Emirates,ARE,2004,1.79
United Arab Emirates,ARE,2005,4.63
United Arab Emirates,ARE,2006,6.02
United Arab Emirates,ARE,2007,7.78
United Arab Emirates,ARE,2008,5.03
United Arab Emirates,ARE,2009,2.96
United Arab Emirates,ARE,2010,1.38
United Arab Emirates,ARE,2011,0.82
United Arab Emirates,ARE,2012,3.56
United Arab Emirates,ARE,2013,0.51
United Arab Emirates,ARE,2014,1.94
United Arab Emirates,ARE,2015,1.38
United Arab Emirates,ARE,2016,0.98
United Arab Emirates,ARE,2017,2.24
United Arab Emirates,ARE,2018,1.26
United Arab Emirates,ARE,2019,2.82
United Kingdom,GBR,2000,3.34
United Kingdom,GBR,2001,3.06
United Kingdom,GBR,2002,5.24
United Kingdom,GBR,2003,7.6
United Kingdom,GBR,2004,8.19
United Kingdom,GBR,2005,3.31
United Kingdom,GBR,2006,3
United Kingdom,GBR,2007,4.13
United Kingdom,GBR,2008,2.3
United Kingdom,GBR,2009,3.46
United Kingdom,GBR,2010,3.39
United Kingdom,GBR,2011,3.97
United Kingdom,GBR,2012,2.99
United Kingdom,GBR,2013,2.29
United Kingdom,GBR,2014,3.49
United Kingdom,GBR,2015,2.01
United Kingdom,GBR,2016,2.05
United Kingdom,GBR,2017,1.16
United Kingdom,GBR,2018,1.64
United Kingdom,GBR,2019,1.42
United States,USA,2000,3.26
United States,USA,2001,3.98
United States,USA,2002,7.43
United States,USA,2003,7.97
United States,USA,2004,6.02
United States,USA,2005,6.01
United States,USA,2006,4.9
United States,USA,2007,5.84
United States,USA,2008,8.48
United States,USA,2009,6.14
United States,USA,2010,6.81
United States,USA,2011,5.77
United States,USA,2012,3.33
United States,USA,2013,6.11
United States,USA,2014,4.84
United States,USA,2015,3.36
United States,USA,2016,3.23
United States,USA,2017,3.53
United States,USA,2018,3.43
United States,USA,2019,4.92
United States Virgin Islands,VIR,2000,5.05
United States Virgin Islands,VIR,2001,0.94
United States Virgin Islands,VIR,2002,2.47
United States Virgin Islands,VIR,2003,5.25
United States Virgin Islands,VIR,2004,3.03
United States Virgin Islands,VIR,2005,2.31
United States Virgin Islands,VIR,2006,8.36
United States Virgin Islands,VIR,2007,1.28
United States Virgin Islands,VIR,2008,0.44
United States Virgin Islands,VIR,2009,24.71
United States Virgin Islands,VIR,2010,24.41
United States Virgin Islands,VIR,2012,0.92
United States Virgin Islands,VIR,2013,1.39
United States Virgin Islands,VIR,2014,2.72
United States Virgin Islands,VIR,2015,0.76
United States Virgin Islands,VIR,2016,3.03
United States Virgin Islands,VIR,2017,3.01
United States Virgin Islands,VIR,2018,8.09
United States Virgin Islands,VIR,2019,1.22
Uruguay,URY,2000,2.69
Uruguay,URY,2001,10.28
Uruguay,URY,2002,8.21
Uruguay,URY,2003,20.26
Uruguay,URY,2004,10.11
Uruguay,URY,2005,4.16
Uruguay,URY,2006,6.39
Uruguay,URY,2007,4.06
Uruguay,URY,2008,4.33
Uruguay,URY,2009,2.87
Uruguay,URY,2010,21.38
Uruguay,URY,2011,5.66
Uruguay,URY,2012,4.36
Uruguay,URY,2013,4.26
Uruguay,URY,2014,21.14
Uruguay,URY,2015,12.57
Uruguay,URY,2016,16.94
Uruguay,URY,2017,14.69
Uruguay,URY,2018,3.13
Uruguay,URY,2019,9.9
Vanuatu,VUT,2000,4.07
Vanuatu,VUT,2001,8.12
Vanuatu,VUT,2002,2.94
Vanuatu,VUT,2003,6.35
Vanuatu,VUT,2004,5.48
Vanuatu,VUT,2005,10.18
Vanuatu,VUT,2006,8.56
Vanuatu,VUT,2007,7.18
Vanuatu,VUT,2008,6.14
Vanuatu,VUT,2009,7.97
Vanuatu,VUT,2010,6.61
Vanuatu,VUT,2011,4.56
Vanuatu,VUT,2012,2.7
Vanuatu,VUT,2013,1.49
Vanuatu,VUT,2014,3.38
Vanuatu,VUT,2015,3.93
Vanuatu,VUT,2016,5.88
Vanuatu,VUT,2017,5.32
Vanuatu,VUT,2018,5.82
Vanuatu,VUT,2019,5.99
Venezuela,VEN,2000,6.1
Venezuela,VEN,2001,3.35
Venezuela,VEN,2002,4.62
Venezuela,VEN,2003,5.74
Venezuela,VEN,2004,2.29
Venezuela,VEN,2005,2.42
Venezuela,VEN,2006,5.47
Venezuela,VEN,2007,3.12
Venezuela,VEN,2008,2.46
Venezuela,VEN,2009,10.38
Venezuela,VEN,2010,7.79
Venezuela,VEN,2011,1.89
Venezuela,VEN,2012,4.32
Venezuela,VEN,2013,2.38
Venezuela,VEN,2014,4.72
Venezuela,VEN,2015,4.12
Venezuela,VEN,2016,2.61
Venezuela,VEN,2017,5.42
Venezuela,VEN,2018,5.43
Venezuela,VEN,2019,2.44
Vietnam,VNM,2000,2.99
Vietnam,VNM,2001,2.75
Vietnam,VNM,2002,3.03
Vietnam,VNM,2003,2.74
Vietnam,VNM,2004,2.91
Vietnam,VNM,2005,6.31
Vietnam,VNM,2006,2.79
Vietnam,VNM,2007,5.38
Vietnam,VNM,2008,3.23
Vietnam,VNM,2009,4.89
Vietnam,VNM,2010,1.36
Vietnam,VNM,2011,3.84
Vietnam,VNM,2012,3.63
Vietnam,VNM,2013,2.98
Vietnam,VNM,2014,2.18
Vietnam,VNM,2015,2.2
Vietnam,VNM,2016,2.03
Vietnam,VNM,2017,3.87
Vietnam,VNM,2018,2.72
Vietnam,VNM,2019,2.27
Wallis and Futuna,WLF,2000,0.19
Wallis and Futuna,WLF,2001,0.4
Wallis and Futuna,WLF,2002,0.56
Wallis and Futuna,WLF,2003,15.79
Wallis and Futuna,WLF,2004,3.26
Wallis and Futuna,WLF,2005,4.81
Wallis and Futuna,WLF,2006,1.53
Wallis and Futuna,WLF,2007,0.5
Wallis and Futuna,WLF,2008,0.81
Wallis and Futuna,WLF,2009,1.15
Wallis and Futuna,WLF,2010,7.45
Wallis and Futuna,WLF,2011,0.36
Wallis and Futuna,WLF,2012,0.43
Wallis and Futuna,WLF,2013,0.09
Wallis and Futuna,WLF,2014,0.07
Wallis and Futuna,WLF,2015,4.3
Wallis and Futuna,WLF,2016,3.87
Wallis and Futuna,WLF,2017,1.79
Wallis and Futuna,WLF,2018,0.6
Wallis and Futuna,WLF,2019,0.13
Western Asia,,2000,3.87
Western Asia,,2001,6.67
Western Asia,,2002,6.55
Western Asia,,2003,5.69
Western Asia,,2004,6.07
Western Asia,,2005,3.64
Western Asia,,2006,8.38
Western Asia,,2007,8.07
Western Asia,,2008,5.84
Western Asia,,2009,3.27
Western Asia,,2010,2.73
Western Asia,,2011,2.77
Western Asia,,2012,3.16
Western Asia,,2013,3.27
Western Asia,,2014,1.22
Western Asia,,2015,1.96
Western Asia,,2016,0.48
Western Asia,,2017,0.82
Western Asia,,2018,0.83
Western Asia,,2019,1.15
Western Europe,,2000,3.74
Western Europe,,2001,4.87
Western Europe,,2002,5.16
Western Europe,,2003,4.54
Western Europe,,2004,4.66
Western Europe,,2005,7.01
Western Europe,,2006,5.15
Western Europe,,2007,6.57
Western Europe,,2008,5.78
Western Europe,,2009,6.11
Western Europe,,2010,2.81
Western Europe,,2011,3.82
Western Europe,,2012,4.14
Western Europe,,2013,6.01
Western Europe,,2014,5.26
Western Europe,,2015,4.83
Western Europe,,2016,3.1
Western Europe,,2017,3.05
Western Europe,,2018,3.52
Western Europe,,2019,4.36
World,OWID_WRL,2000,2.75
World,OWID_WRL,2001,3.33
World,OWID_WRL,2002,4.44
World,OWID_WRL,2003,5
World,OWID_WRL,2004,4.53
World,OWID_WRL,2005,4.21
World,OWID_WRL,2006,4.56
World,OWID_WRL,2007,4.33
World,OWID_WRL,2008,4.67
World,OWID_WRL,2009,4.21
World,OWID_WRL,2010,4.16
World,OWID_WRL,2011,3.58
World,OWID_WRL,2012,3.25
World,OWID_WRL,2013,3.93
World,OWID_WRL,2014,3.94
World,OWID_WRL,2015,3.32
World,OWID_WRL,2016,3.02
World,OWID_WRL,2017,3.09
World,OWID_WRL,2018,2.87
World,OWID_WRL,2019,2.91
Yemen,YEM,2000,3.9
Yemen,YEM,2001,3.47
Yemen,YEM,2002,7.43
Yemen,YEM,2003,7.12
Yemen,YEM,2004,11.91
Yemen,YEM,2005,6.12
Yemen,YEM,2006,3.77
Yemen,YEM,2007,3.36
Yemen,YEM,2008,2.62
Yemen,YEM,2009,1.25
Yemen,YEM,2010,1.97
Yemen,YEM,2011,2.46
Yemen,YEM,2012,1.66
Yemen,YEM,2013,1.26
Yemen,YEM,2014,1.36
Yemen,YEM,2015,0.98
Yemen,YEM,2016,1.15
Yemen,YEM,2017,1.86
Yemen,YEM,2018,1.59
Yemen,YEM,2019,1.83
